,titles,replies,views,activity,category
912,Artist looking for a writer! I’m happy to work for free at the moment! MANGA style {CLOSED},25,606,Jul '20,collaborations
913,We’re organising a Short Story Contest for Comics! (Calliope),1.6k,493,Jul '20,collaborations
914,Share your favorite Discords! We’re making a list. (Calliope),15,223,Jul '20,collaborations
915,(Unpaid) Artist looking for artist partner for thinking of and drawing short stories with,298,185,Jul '20,collaborations
916,Artist looking for Artist for Webcomic,1,313,Jun '20,collaborations
917,*Unpaid* We’re in need of a background artist 9/3 - Still Open!,94,359,Jun '20,collaborations
918,Curious. Looking for artists,7,239,Jun '20,collaborations
919,Artist looking for short story (closed),307,337,Jun '20,collaborations
920,Writer looking for a artist ( tbd on being paid at the moment),1,265,Jun '20,collaborations
921,Need A Drawing For YouTube (Credit & Links To Your Work In the Video),153,240,Jun '20,collaborations
922,Looking for co-writer for fantasy series,2,324,Jun '20,collaborations
923,Writer looking for artist to work on webcomic (UNPAID),156,161,Jun '20,collaborations
924,Looking for webtoon artist and webcomic,1,243,Jun '20,collaborations
925,Looking for Digital Artistic for Comedy Webcomic,119,160,Jun '20,collaborations
926,THE ULTIMATE COLLABORATION (unpaid),2,196,Jun '20,collaborations
927,Writer looking for a webtoon or webcomic artist,149,200,Jun '20,collaborations
928,Seeking Swahili speaker for our comic (UnPaid),3,163,Jun '20,collaborations
929,Writer looking for an Artist(found),107,206,Jun '20,collaborations
930,Looking For An Artist For a Webtoon,10,169,Jun '20,collaborations
931,I’m an artist seeking out other artists in order to help with my goal of creating a manga story,209,207,Jun '20,collaborations
932,Writer in Search of Artist (Unpaid),1,180,Jun '20,collaborations
933,Team looking for additional artist (Open),181,281,Jun '20,collaborations
934,[Paid/Unpaid by Revenue] Work on a Webtoon together,4,376,Jun '20,collaborations
935,Artist looking for collaborations,125,267,Jun '20,collaborations
936,Writer searching for artist(s),28,180,Jun '20,collaborations
937,I’m an artist and I’m looking for a writer [Closed],2.0k,428,Jun '20,collaborations
938,Looking for Artists and Writers,2,181,Jun '20,collaborations
939,<unpaid> Artist/Author looking for writers and artist for a clamp like group,195,181,Jun '20,collaborations
940,A writer looking for an artist to help create a webtoon,2,211,Jun '20,collaborations
941,Anyone Interested in Drawing for This Tiny Fae Romantic Story? (unpaid),199,141,Jun '20,collaborations
942,Writer searching for an artist for a webtoon (unpaid),3,203,Jun '20,collaborations
943,Newbie writer looking for an artist to help her with a cute teen interspecies romance (UNPAID),171,209,Jun '20,collaborations
944,Writer/Artist Looking for Artist Partner (Unpaid),10,203,Jun '20,collaborations
945,Writer seeking extra Writer for help with project (Free Collaboration),298,489,Jun '20,collaborations
946,Join a creator community Discord! (Calliope),1,406,Jun '20,collaborations
947,Artists Needed For Dark And Satirical YouTube Animatic Series,111,303,Jun '20,collaborations
948,"(Unpaid) Writer looking to collaborate on my project, or yours",3,423,Jun '20,collaborations
949,Japanese artist looks for a writer,199,852,Jun '20,collaborations
950,Action/Drama Writer Looking for Long-Term Artist Partner (PAID),1,262,Jun '20,collaborations
951,A regular collaboration post. (Unpaid),130,153,Jun '20,collaborations
952,Will anyone be my artist? (Unpaid),1,351,Jun '20,collaborations
953,Author looking for a co-writer(Unpaid),178,150,Jun '20,collaborations
954,Writer looking for artist for a webtoon (unpaid),1,461,Jun '20,collaborations
955,Looking for artist (action fantasy),130,146,Jun '20,collaborations
956,Artist looking for a project :3,12,472,Jun '20,collaborations
957,[PAID THRU REVENUE SHARE] Looking for anime/manga artist to collaborate with making a webtoon,268,218,Jun '20,collaborations
958,Writer looking for a webtoon artist: Unpaid 40/60 profit,7,233,May '20,collaborations
959,Writer looking for a webtoon artist: unpaid,332,302,May '20,collaborations
960,Looking for Artist for Sci-fi/Drama Webtoon~,4,242,May '20,collaborations
961,Artist and Writer is looking for another artist to help on Webtoon,243,225,May '20,collaborations
962,Writer in search of a webtoon artist (Unpaid),2,1.6k,May '20,collaborations
963,Looking for a webtoon artist for a short webtoon series (Unpaid),155,545,May '20,collaborations
964,Writer looking for an Artist friend to work on stories/ideas with to post on Webtoon/Lehzin - Unpaid - Any profit will be 50/50 -,41,1.4k,May '20,collaborations
965,Need a cover artist for my sci-fi novel! [CLOSED],507,256,May '20,collaborations
966,Need a writer for a novel,2,239,May '20,collaborations
967,Wool gathering // premades available // graphics shop,205,216,May '20,collaborations
968,Looking for an manga/comic artist,1,370,May '20,collaborations
969,Background builder needed [let’s take a whirl together],145,215,May '20,collaborations
970,Writer looking to partner with an artist for webtoon comic!,9,233,May '20,collaborations
971,CLOSED Writer Seeking Artist for Collaboration on a Completed Novel (Paid),260,489,May '20,collaborations
972,"Writer for Hire (accepts UNPAID to PAID, your call)",3,177,May '20,collaborations
973,Superhero shared multiverse,325,219,May '20,collaborations
974,Any illustrator/artist who wants to collaborate making a web comic?,1,149,May '20,collaborations
975,Comic/Manga Artist Question?,123,192,May '20,collaborations
976,Action sci-fi novel project [PAID],7,425,May '20,collaborations
977,[PAID IN INK] Seeking Fantasy Cover Art Help >~>,345,510,May '20,collaborations
978,(unpaid) Light Novel author looking for an anime artist!,1,167,May '20,collaborations
979,Artist [closed],152,265,May '20,collaborations
980,Looking for a penciler-webtoon collaboration,8,188,May '20,collaborations
981,Webton collaboration looking for a penciler,312,169,May '20,collaborations
982,[CLOSED thank you!] Anime style artist looking for a writer!,6,504,May '20,collaborations
983,[Paid] Best Selling Author Looking for an Artist Collab in Fantasy/Sci Fi,191,264,May '20,collaborations
984,Thread is closed,5,275,May '20,collaborations
985,Artist and Writer Available,527,456,May '20,collaborations
986,Looking for an Artist (Unpaid) CLOSED,4,835,May '20,collaborations
987,"Show off your art style in our magazine! (Subject: Mascot (+own character), Theme: Camping) (Calliope)",163,468,May '20,collaborations
988,Writer Seeking Artist To Make Adult Manga(UnPaid),1,160,May '20,collaborations
989,I’ll create a guest comic for you! [CLOSED],117,856,May '20,collaborations
990,Looking for a free writer,112,324,May '20,collaborations
991,Co-Writer Needed for BL/Yaoi (PAID [CLOSED],2.3k,311,May '20,collaborations
992,This post is Closed,2,172,May '20,collaborations
993,Writer Looking For Artist (Long term),96,563,May '20,collaborations
994,Looking for Editors [Paid But Low],1,1.6k,May '20,collaborations
995,Co-Creator Wanted!,118,223,May '20,collaborations
996,Writer looking for a group of writers and a couple (just a couple) of artists [long-term],1,887,May '20,collaborations
997,Artist and writer seeking sketcher for a comic (long term partnership),131,214,May '20,collaborations
998,I Am A Writer Looking For Artist Paid,4,313,May '20,collaborations
999,Looking for some artists to create a fun betta inspired comic! ~Unpaid~,263,451,May '20,collaborations
1000,Not happy with your novel’s thumbnail? Maybe I can help!,3,366,May '20,collaborations
1001,Webtoon Writer looking for Artist/Co-Creator (no payment),184,334,May '20,collaborations
1002,IN SEARCH FOR ARTIST (For Collab),3,766,May '20,collaborations
1003,Experienced author searching to pair with artist for Fantasy graphic novel/comic,163,715,May '20,collaborations
1004,Writer & webcomic creator searching for artist,3,369,May '20,collaborations
1005,"Artist looking for a co writer.(unpaid, fantasy genre)",168,222,May '20,collaborations
1006,Looking for an Artist for My Novel!,18,346,May '20,collaborations
1007,Colorist looking for partnership with writer+liner (no payment required) [CLOSED],348,394,May '20,collaborations
1008,Do you want a Subscribe? (Comics),45,368,May '20,collaborations
1009,Cross-promo anyone?,500,260,May '20,collaborations
1010,Novel-Comic Cross-promotion Thread,1,1.5k,May '20,collaborations
1011,"My Cup Of Tea, last 10 days on IndieGoGo",115,708,May '20,collaborations
1012,Writer Looking For Manga Style Artist,3,199,May '20,collaborations
1013,"(UNPAID) Artist looking for writer (Genre: Drama, sports)",146,232,May '20,collaborations
1014,[OPEN] Writer looking for webtoons artist! (UNPAID),1,594,May '20,collaborations
1015,"Have a comic idea, looking for an artist for a colab",132,346,May '20,collaborations
1016,Promotion / Cross-Promotion,9,552,May '20,collaborations
1017,Looking for a penciler and inker to work with me,172,200,May '20,collaborations
1018,Trust people with your art?,1,342,May '20,collaborations
1019,Artist needed for cover + thumbnail (Paid)- CLOSED,150,326,May '20,collaborations
1020,[CLOSED[ Life On Cora – FaE is hiring a writer!,9,384,May '20,collaborations
1021,Looking for letterer (Closed),182,154,May '20,collaborations
1022,Come here fantasy lovers,8,164,May '20,collaborations
1023,Looking for a cover artist and Webtoon artist for Cyberpunk or Fantasy project. [Paid],602,234,May '20,collaborations
1024,Looking for collaboration with other comic artists,5,179,May '20,collaborations
1025,Writer looking for an webtoon/manga artist (unpaid),245,236,May '20,collaborations
1026,Want to draw a 90s themed superhero comic?,2,274,May '20,collaborations
1027,"Looking for an artist. Paid/Unpaid *Before you run away, Please read*",269,699,May '20,collaborations
1028,Need a flats assistant!,1,202,Apr '20,collaborations
1029,Looking for an artist and/or a letterer OR ANYONE to collab,132,261,Apr '20,collaborations
1030,Artist needed. 27 page comic,11,202,Apr '20,collaborations
1031,Any manga/webtoon artist looking for a free writer?,179,200,Apr '20,collaborations
1032,Looking for an artist for an ongoing comic [CLOSED],2,194,Apr '20,collaborations
1033,Vetting Underrepresented American Artists [Paid],226,221,Apr '20,collaborations
1034,Looking for Artists & Writer Assistants!,6,344,Apr '20,collaborations
1035,(PAID) Storyboard assistant,240,293,Apr '20,collaborations
1036,Artist and Writer looking to collab with another artist (longterm),4,244,Apr '20,collaborations
1037,Artist looking for writer partner for short series,1.8k,260,Apr '20,collaborations
1038,Amateur Writer looking for Artist/illustrator and Co-Writer,3,226,Apr '20,collaborations
1039,Want an artist to collaborate on webtoon(unpaid),217,156,Apr '20,collaborations
1040,Let’s do something cool together for the Tezuka Manga Contest!,6,279,Apr '20,collaborations
1041,I’ll draw 5 of your OC as chibi [CLOSED: all slots are filled],268,819,Apr '20,collaborations
1042,Looking for collabing with OCs for story OWO[Unpaid],2,200,Apr '20,collaborations
1043,Collaborating for graphics?,213,176,Apr '20,collaborations
1044,Offering to write stories for you! YES YOU! (Free Story Ideas and Writings) (3 Open Slots),27,556,Apr '20,collaborations
1045,Looking for a background artist (CLOSED),482,376,Apr '20,collaborations
1046,Short Story Writer looking for an Artist (Science Fiction),1,201,Apr '20,collaborations
1047,"Artist looking for writer(s), almost any genre. (Collab) [Closed]",106,292,Apr '20,collaborations
1048,Requiem for a grieving hero is looking for an artist (Paid),2,488,Apr '20,collaborations
1049,You already know,152,296,Apr '20,collaborations
1050,Searching for an artist,12,281,Apr '20,collaborations
1051,Artist looking for Writer (Fantasy),516,486,Apr '20,collaborations
1052,Artist needs a writer! (CLOSED😊),7,374,Apr '20,collaborations
1053,Writers let’s do face reveals!,221,4.6k,Apr '20,collaborations
1054,Looking for a translator/grammar check for my comic (PAID),2,248,Apr '20,collaborations
1055,Webnovel Writer Looking for Anime Style Artist (PAID),192,660,Apr '20,collaborations
1056,*Need Webtoon Artists* (PAID),2,412,Apr '20,collaborations
1057,Writer looking for Artist (Unpaid and Unheard of),218,213,Apr '20,collaborations
1058,Looking for idea bouncer,1,247,Apr '20,collaborations
1059,An Artist finding a Short-Story Writer.,131,911,Apr '20,collaborations
1060,I need an artist for some character designs. (Closed),9,360,Apr '20,collaborations
1061,Writer Looking For Artists (PAID),222,418,Apr '20,collaborations
1062,Looking for a writer to collaborate with(closed),5,409,Apr '20,collaborations
1063,Artist looking for Artist Assistants,357,427,Apr '20,collaborations
1064,Do you want a promotion on my upcoming series? (Comic and Novels) (Open),61,1.5k,Apr '20,collaborations
1065,"Show off your art style in our magazine! (Subject: Mascot, Theme: Summer) (Calliope)",701,696,Apr '20,collaborations
1066,"Writer Looking for Artist | Split Revenue (Ads, Patreon, etc.)",1,224,Apr '20,collaborations
1067,Writer searching for artist (BL webtoon/unpaid)/CLOSED,139,271,Apr '20,collaborations
