,titles,replies,views,activity,category
1213,Let’s talk about superheroes,228,1.0k,Apr '20,off topic
1214,Artist Business Cards,30,5.1k,Apr '20,off topic
1215,"**We’re having a party, and you’re invited!** (FULL/Watchers welcome)",253,512,Apr '20,off topic
1216,Political Ads on Comic,21,216,Apr '20,off topic
1217,Japan Sinks 2020 Discussion Thread,206,234,Apr '20,off topic
1218,Draw this Again Challenge (Quarantine Edition!),12,238,Apr '20,off topic
1219,Cross promotion,320,195,Apr '20,off topic
1220,Animals and Mythical Creatures,20,207,Apr '20,off topic
1221,Comic based roleplay Discord,248,115,Apr '20,off topic
1222,Share your puppies all dogs welcome,15,295,Apr '20,off topic
1223,How many times has your link been clicked?,256,329,Apr '20,off topic
1224,Mine helping me get 30 more Subscribers!?,9,176,Apr '20,off topic
1225,Another Tender Mercy,673,187,Apr '20,off topic
1226,Why does the comics tab default to romance? Shouldn’t it default to all genres?,8,185,Apr '20,off topic
1227,Encouraging reminder,88,198,Apr '20,off topic
1228,Need A New Story/Comic Idea? Come here!,0,109,Apr '20,off topic
1229,Can I just say something about the thumbnail for The Flying Ship,82,122,Mar '20,off topic
1230,A fun little question for all the creators here,25,704,Mar '20,off topic
1231,Who’s Going Back to School?,348,263,Mar '20,off topic
1232,Anyone know any good sites to post nsfw art?,0,28.8k,Mar '20,off topic
1233,Anime… just talk about Anime!,75,889,Mar '20,off topic
1234,An easy (and bulletproof) way to get 100 subs quick,13,336,Mar '20,off topic
1235,My Work Hit Trending Today—THANK YOU!,139,277,Mar '20,off topic
1236,Name the last technical difficulty you had making your comic,12,263,Mar '20,off topic
1237,Small victories that you just had,147,454,Mar '20,off topic
1238,Leave Your Book Titles and See What People Come Up With!,9,369,Mar '20,off topic
1239,Hit Trending after 6 Days!,151,241,Mar '20,off topic
1240,Face blindness and artists (prosopagnosia),37,3.4k,Mar '20,off topic
1241,First Impressions- Shower thoughts,304,226,Mar '20,off topic
1242,#faceyourart thread!,1,460,Mar '20,off topic
1243,Tapas with Comics vs. Novels,161,202,Mar '20,off topic
1244,Wattpad Refugees ;-;,31,798,Mar '20,off topic
1245,Easy way to get subs,144,2.5k,Mar '20,off topic
1246,Any Other LGBTQ Comic Creators on Here? I Want Comic Friends,9,570,Mar '20,off topic
1247,So my comic got “published” and I wanted to detail my journey,156,862,Mar '20,off topic
1248,Iva & The Quest To Become Queen Discord,24,161,Mar '20,off topic
1249,Who is your favorite character?,252,428,Mar '20,off topic
1250,Gratitude Minute,5,351,Mar '20,off topic
1251,90s Babies Open Group,91,848,Mar '20,off topic
1252,Different to familiar cycle (sometimes known as “I came up with that!”),3,207,Mar '20,off topic
1253,So… Sleep Issues,141,421,Mar '20,off topic
1254,Looking For a Webcomic Based Server?,4,174,Mar '20,off topic
1255,Still can’t stand the new comments layout,88,204,Mar '20,off topic
1256,Favorite Anime Series. (I want to see yours too),127,592,Mar '20,off topic
1257,Isn’t it about time to do something about the promotion threads?,1.1k,1.1k,Mar '20,off topic
1258,Illustrated Novels on Tapas would be a cool system addition,3,209,Mar '20,off topic
1259,New to Tapas: I Want Friends,324,685,Mar '20,off topic
1260,I catigorized my comic as BL but,1,528,Mar '20,off topic
1261,What the hubbub about potential TikTok banning in the United States could mean,115,717,Mar '20,off topic
1262,New discord server 🥳🥳🥳,157,168,Mar '20,off topic
1263,What are you cooking?,776,1.7k,Mar '20,off topic
1264,Looking for game recommendations,13,351,Mar '20,off topic
1265,Made it to 30 subs! Come share your stuff!,205,412,Mar '20,off topic
1266,Space Pirate Episode 7 is here!,34,95,Mar '20,off topic
1267,Everyone please help me (not comic related),809,287,Mar '20,off topic
1268,Thoughts on an alternate version of my project for Tapas/Webtoon?,6,120,Mar '20,off topic
1269,Noticed Something,148,259,Mar '20,off topic
1270,What is your funniest or weirdest roleplaying game exploit story?,10,106,Mar '20,off topic
1271,I made a Buzzfeed Personality Quiz for my Comic!,237,92,Mar '20,off topic
1272,What element(s) would your character possess?,0,327,Mar '20,off topic
1273,I Reached 25 Subscribers – Celebratory Q & A,81,261,Mar '20,off topic
1274,I burnt the skin off of my pinkie (sad),10,516,Mar '20,off topic
1275,Stephen Hawking facts,263,217,Mar '20,off topic
1276,Does Profanity Offend You? (POLL),75,435,Mar '20,off topic
1277,Тому що я можу! Leave a comment in your native language,722,1.8k,Mar '20,off topic
1278,Has the pandemic changed your novel/comic story telling?,125,192,Mar '20,off topic
1279,Aromantic -> what do you put into this word?,566,813,Mar '20,off topic
1280,Please Ignore My Previous Post,5,134,Mar '20,off topic
1281,Do you have a stupid cat? Need your help to my novel,234,842,Mar '20,off topic
1282,"Survey: Webcomic Platforms (help a student, pls)",8,389,Mar '20,off topic
1283,Let me sketch some of your characters as a warm up! (closed),1.4k,301,Mar '20,off topic
1284,New discord server 😃,3,126,Mar '20,off topic
1285,How do folks here feel about comic-inspired visual novels?,168,211,Feb '20,off topic
1286,Let’s talk about comic books,15,464,Feb '20,off topic
1287,Comic Meme Thread,264,154,Feb '20,off topic
1288,What funny thing happened to you during quarantine?,3,775,Feb '20,off topic
1289,What’s your comic/novel about? Only wrong awnsers!,127,670,Feb '20,off topic
1290,Musicals… let’s talk about them,88,372,Feb '20,off topic
1291,Pet peeve of mine,725,209,Feb '20,off topic
1292,Be inspired instead of intimidated,11,188,Feb '20,off topic
1293,Your thoughts on the future of webcomics and manga,302,531,Feb '20,off topic
1294,Pitch your Comic or Novel In 7 Words or Less,10,684,Feb '20,off topic
1295,Shameless self-promo,169,676,Feb '20,off topic
1296,*New Discord Server*😁,10,139,Feb '20,off topic
1297,Out of context - WTF edition,302,362,Feb '20,off topic
1298,Post a superpower or magic type system that you created yourself,1,274,Feb '20,off topic
1299,Recommendations,81,126,Feb '20,off topic
1300,What’s your opinion on the “old knowledge”?,11,264,Feb '20,off topic
1301,Milestones on Tapas,194,294,Feb '20,off topic
1302,Let’s have a chat about birds!,37,912,Feb '20,off topic
1303,Piracy in the age of digital media,223,618,Feb '20,off topic
1304,Please help me with my Big Bad,32,133,Feb '20,off topic
1305,I need 25 subscribers,661,132,Feb '20,off topic
1306,Any body wanna chat?,22,185,Feb '20,off topic
1307,The most known comics from the forum,492,1.3k,Feb '20,off topic
1308,Knock Knock Jokes!,65,291,Feb '20,off topic
1309,Why the hype around JJBA Pt 7?,346,954,Feb '20,off topic
1310,Post your least popular comic page,9,730,Feb '20,off topic
1311,Any of you have a Redbubble or an Etsy? Link it here!,125,190,Feb '20,off topic
1312,Does anybody have the Guitar Hero 3 DLC for Xbox 360?,4,115,Feb '20,off topic
1313,The Gamer With A Pen Official Discord!,120,125,Feb '20,off topic
1314,What’s your age again? (not creepy),7,461,Feb '20,off topic
1315,These two little creatures are the reason my updates may be delayed. Meet them! (Photos),412,256,Feb '20,off topic
1316,"Aether Eternius, anyone?",4,119,Feb '20,off topic
1317,Post your funniest comic,127,475,Feb '20,off topic
1318,What are some of your biggest unexpected challenges?,43,252,Feb '20,off topic
1319,Can you help me find a comic?,210,162,Feb '20,off topic
1320,Ink Support Message,3,179,Feb '20,off topic
1321,What kind of zone do you go in when you’re creating?,634,295,Feb '20,off topic
1322,Pet Picture Time!,1,793,Feb '20,off topic
1323,~ Unnoticed Writer’s Hangout ~,99,366,Feb '20,off topic
1324,Visibility on Tapas,21,3.6k,Feb '20,off topic
1325,Are you TOO HARD on your ART?,325,417,Feb '20,off topic
1326,The Action Fruit Society Season 3,0,241,Feb '20,off topic
1327,Okay Boomer? I am no Boomer,76,563,Feb '20,off topic
1328,My father didn’t understand the joke,12,447,Feb '20,off topic
1329,What’s your main source of making money from your webcomic?,179,6.0k,Feb '20,off topic
1330,Board game mash 1: mixing board games. Chapter 1: Unopoly,2,201,Feb '20,off topic
1331,"Help, I have a Kitty for the first time!",132,1.2k,Feb '20,off topic
1332,Hypothetical Questions,43,324,Feb '20,off topic
1333,Where can I get some custom anime figurines?,512,284,Feb '20,off topic
1334,Fan art you made,28,736,Feb '20,off topic
1335,"If you could be a completely different kind of artist, what would you be?",262,343,Feb '20,off topic
1336,When do you think this Pandemic will end?,56,918,Feb '20,off topic
1337,What do you consider your aesthetic or your OC’s?,409,348,Feb '20,off topic
1338,https://m.youtube.com/watch?v=GPUg7n8-M6o,0,156,Feb '20,off topic
1339,"So many comics, so little time",95,209,Feb '20,off topic
1340,Please help me with my Instagram! 😢,74,230,Feb '20,off topic
1341,For the Zelda fans :D,820,153,Feb '20,off topic
1342,Design “Mistakes”,4,199,Feb '20,off topic
1343,Talk about ur crush,178,2.4k,Feb '20,off topic
1344,OCs Outfit Swap,10,606,Feb '20,off topic
1345,F it promote comics over 100k subs or EVEN more,172,138,Feb '20,off topic
1346,Hot Tops and Cute Bottoms - List your Fav BL,69,1.1k,Feb '20,off topic
1347,Can you crack the code? (Calliope),384,239,Feb '20,off topic
1348,Promote your webcomics 😀,1,714,Feb '20,off topic
1349,Share your web comics here 😀😀😀,83,707,Feb '20,off topic
1350,I don’t fear death. Is that a bad thing?,37,187,Feb '20,off topic
1351,"What’s up guys, I don’t have any money this month due to human error",523,468,Feb '20,off topic
1352,One thing you like and dislike about tapas?,22,1.5k,Feb '20,off topic
1353,"Heroes, anti-heroes, moral dilemmas and the real life (longread)",319,1.2k,Feb '20,off topic
1354,Looks like I finally hit the wall in growth. How else can I grow?,50,301,Feb '20,off topic
1355,Rant about difficult clients,325,493,Feb '20,off topic
1356,First Twitch Livestream!,0,99,Feb '20,off topic
1357,Sketchy Private Message- Thoughts?,84,180,Feb '20,off topic
1358,Comics in Spanish?,6,149,Feb '20,off topic
1359,Reminder: Use your head and don’t get scammed,143,295,Feb '20,off topic
1360,Uupaid = Teambuilding,1,235,Feb '20,off topic
1361,About “Looking for Artist” Threads,104,1.8k,Feb '20,off topic
1362,Update Posts for Authors,25,248,Feb '20,off topic
1363,If you had to choose only 3 video games to play,235,487,Feb '20,off topic
1364,Naming My Color,0,224,Feb '20,off topic
1365,"I’m a BL fan, so I went deep dive into BL Academia. (LONG READ)",250,923,Feb '20,off topic
1366,The comic panel game,15,248,Feb '20,off topic
1367,"Basic Attention Tokens, get paid from people looking at your stuff",455,592,Feb '20,off topic
1368,"Scenario poll, what happens is based on your decision",1,294,Feb '20,off topic
1369,I’m looking for a comic that i can’t remember the name,373,203,Feb '20,off topic
1370,Share Your Characters!,27,696,Feb '20,off topic
1371,What are you doing in quarantine? (if your in quarantine..),342,981,Feb '20,off topic
1372,Pain from typing,50,738,Feb '20,off topic
1373,Looking for people to follow on Twitter,1.6k,984,Feb '20,off topic
1374,No guns in new Looney Tunes? | Weapon rules in your comics,50,528,Feb '20,off topic
1375,13+ Nintendo/other… Gaming Discord Server! Closed,834,277,Feb '20,off topic
1376,Attack of the bots,1,208,Feb '20,off topic
1377,Drawing your OCs [CLOSED],128,4.9k,Feb '20,off topic
1378,What improvement are you proudest of?,2,385,Feb '20,off topic
1379,Patreon Merch Fulfillment,107,492,Jan '20,off topic
1380,What song is stuck in your head right now?,125,700,Jan '20,off topic
1381,Need comics subscribers,537,157,Jan '20,off topic
1382,I think the new website has a lot of jank,41,853,Jan '20,off topic
1383,What is your favorite thing about your comic/novel?,293,1.4k,Jan '20,off topic
1384,"More Respect For Tapas, Less Respect For Webtoons",45,337,Jan '20,off topic
1385,#BlackLivesMatter,350,1.1k,Jan '20,off topic
1386,I’m getting my series animated!,6,1.4k,Jan '20,off topic
1387,What inspired you to become a novelist and/or a comic book artist?,271,727,Jan '20,off topic
1388,Tapas Character Counter Revolt (members: 14),15,713,Jan '20,off topic
1389,"Hello, could you share your process for making comics",117,499,Jan '20,off topic
1390,What to you like doing? (other than art),9,436,Jan '20,off topic
1391,A question for the artists,195,309,Jan '20,off topic
1392,Can anybody help critique my webtoon?,3,217,Jan '20,off topic
1393,"Your favorite kinds of era of painting, or your favorite artists in general",94,304,Jan '20,off topic
1394,Weird dub decisions in your language?,20,340,Jan '20,off topic
1395,Continue to “rp to test out a new character of mine”,187,301,Jan '20,off topic
1396,"Post your Webtoons with less than 1,000 subscribers and 40,000 monthly page views",8,191,Jan '20,off topic
1397,A thread to appreciate those you look up to,155,441,Jan '20,off topic
1398,Is anybody interested in a mystery comic?,13,139,Jan '20,off topic
1399,Like or Dislike: SuperHero web comics?,169,2.6k,Jan '20,off topic
1400,3 milestone gang,16,316,Jan '20,off topic
1401,DeviantArt: selling for pocket change,117,598,Jan '20,off topic
1402,WRITERS CLUB - Adult/Literary Fiction,1,148,Jan '20,off topic
1403,The 20-characters limit?,99,316,Jan '20,off topic
1404,New Book Covers?,19,4.1k,Jan '20,off topic
1405,Why is it legal to force women to wear makeup?,215,1.6k,Jan '20,off topic
1406,Pride Month Charity,3,120,Jan '20,off topic
1407,Rp to test out a new character of mine,100,830,Jan '20,off topic
1408,Ink/Ad Revenue Donations to Bail Funds!,56,227,Jan '20,off topic
1409,Have you ever been obsessed?,555,343,Jan '20,off topic
1410,Post an image of your OC and we’ll try to find its personality,47,940,Jan '20,off topic
